name	len	score	pvalue
Bacteria_NZ_AP023189_29_length_66658_cov_29.154978	66658	0.1713811159133911	0.1566961250849762
Bacteria_NZ_AP023189_25_length_98577_cov_28.969063	98577	0.16340777277946472	0.15950978170556687
Bacteria_NZ_AP023189_21_length_116254_cov_28.612165	116254	0.2278192639350891	0.13817131203263086
Bacteria_NZ_AP023189_17_length_151366_cov_29.036831	151366	0.2923734486103058	0.12134602311352821
Bacteria_NZ_AP023189_13_length_180763_cov_29.935725	180763	0.13824215531349182	0.1704056197598006
Bacteria_NZ_AP023189_30_length_64358_cov_30.140149	64358	0.1796293705701828	0.15403353727622932
Bacteria_NZ_AP023189_9_length_236446_cov_28.681976	236446	0.42756909132003784	0.08984817584409699
Bacteria_NZ_AP023189_26_length_95036_cov_29.587928	95036	0.1148352175951004	0.18105597099478812
Bacteria_NZ_AP023189_22_length_110901_cov_29.899302	110901	0.441420316696167	0.0858637359317169
Bacteria_NZ_AP023189_31_length_64308_cov_30.672513	64308	0.13202466070652008	0.17291713875670367
Bacteria_NZ_AP023189_5_length_323224_cov_29.446021	323224	0.4974495768547058	0.06528061031799985
Bacteria_NZ_AP023189_18_length_149962_cov_29.202245	149962	0.18955644965171814	0.1504456529949392
Bacteria_NZ_AP023189_27_length_90795_cov_30.492793	90795	0.13909095525741577	0.16989576251982777
Bacteria_NZ_AP023189_32_length_62172_cov_28.713106	62172	0.1413085013628006	0.16864944482211647
Bacteria_NZ_AP023189_14_length_176268_cov_29.234801	176268	0.47598206996917725	0.0753266863056122
Bacteria_NZ_AP023189_23_length_110766_cov_30.013603	110766	0.13651740550994873	0.17108542941309768
Bacteria_NZ_AP023189_33_length_59547_cov_29.079019	59547	0.06761327385902405	0.21463101442707153
Bacteria_NZ_AP023189_28_length_68102_cov_29.507767	68102	0.1851416826248169	0.15208852632374045
Bacteria_NZ_AP023189_10_length_209685_cov_29.396289	209685	0.20396724343299866	0.14574363622630107
Bacteria_NZ_AP023189_19_length_139354_cov_29.122018	139354	0.17526251077651978	0.15531762217690157
Bacteria_NZ_AP023189_24_length_101042_cov_29.643301	101042	0.1709149032831192	0.15690384470126142
Bacteria_NZ_AP023189_34_length_58816_cov_29.222614	58816	0.13796961307525635	0.1705378049701639
Bacteria_NZ_AP023189_37_length_45483_cov_31.139495	45483	0.12498645484447479	0.1762028854143062
Bacteria_NZ_AP023189_15_length_170523_cov_30.978987	170523	0.1860450655221939	0.15178638870005287
Prophage_NZ_AP023189_1_length_552821_cov_29.268289	552821	0.6116570234298706	0.04093964800966841
Bacteria_NZ_AP023189_6_length_252838_cov_29.632764	252838	0.39535683393478394	0.0976471032555329
Bacteria_NZ_AP023189_41_length_41138_cov_29.399046	41138	0.03326486051082611	0.26144346249716743
Bacteria_NZ_AP023189_38_length_42972_cov_29.510777	42972	0.059318967163562775	0.22377067754362112
Bacteria_NZ_AP023189_35_length_54304_cov_29.490553	54304	0.15945115685462952	0.1609827026210439
Bacteria_NZ_AP023189_42_length_39774_cov_28.835998	39774	0.11448374390602112	0.18132034141551476
Bacteria_NZ_AP023189_39_length_42703_cov_29.443890	42703	0.06361404061317444	0.21844550192612736
Bacteria_NZ_AP023189_20_length_137567_cov_33.620215	137567	0.05578937381505966	0.2274529798323136
Bacteria_NZ_AP023189_11_length_197007_cov_30.631865	197007	0.18098875880241394	0.15344814563033463
Bacteria_NZ_AP023189_36_length_50594_cov_29.355844	50594	0.2223135381937027	0.1397764181584712
Bacteria_NZ_AP023189_16_length_161498_cov_29.664303	161498	0.43892377614974976	0.08654354558501397
Bacteria_NZ_AP023189_40_length_41751_cov_30.728607	41751	0.0597529374063015	0.22312863509328498
Bacteria_NZ_AP023189_43_length_39772_cov_28.880379	39772	0.062017977237701416	0.22052269808897954
Prophage_NZ_AP023189_49_length_8348_cov_30.005788	8348	0.5626912713050842	0.04651031044640834
Prophage_NZ_AP023189_45_length_32433_cov_29.656680	32433	0.08200342953205109	0.20201676863811466
Bacteria_NZ_AP023189_53_length_5469_cov_116.614333	5469	0.056164488196372986	0.22711307500566508
Bacteria_NZ_AP023189_57_length_2605_cov_85.767059	2605	0.04813714325428009	0.23698919857995318
Prophage_NZ_AP023189_50_length_7751_cov_56.899298	7751	0.9786491394042969	0.009460684341717653
Bacteria_NZ_AP023189_54_length_5254_cov_26.150029	5254	0.04132481664419174	0.24722411058237026
Bacteria_NZ_AP023189_58_length_2369_cov_79.785220	2369	0.040471404790878296	0.24873479870080822
Bacteria_NZ_AP023189_44_length_33721_cov_29.598556	33721	0.09952147305011749	0.18996903089357203
Bacteria_NZ_AP023189_46_length_24066_cov_29.338886	24066	0.02221285179257393	0.28774831935946826
Bacteria_NZ_AP023189_7_length_240588_cov_30.667858	240588	0.28536516427993774	0.12330991766749755
Bacteria_NZ_AP023189_55_length_4529_cov_61.378185	4529	0.0003812409413512796	0.5747224110582371
Prophage_NZ_AP023189_59_length_1833_cov_59.942070	1833	0.9796415567398071	0.009328499131354332
Bacteria_NZ_AP023189_51_length_7469_cov_28.791476	7469	0.02866262197494507	0.27073419442556085
Prophage_NZ_AP023189_61_length_1181_cov_39.935169	1181	0.8072186708450317	0.024699750736460458
Prophage_NZ_AP023189_56_length_2864_cov_60.329299	2864	0.3163638412952423	0.11522773623385452
Bacteria_NZ_AP023189_60_length_1313_cov_139.201113	1313	0.9206439256668091	0.01629654807764937
Bacteria_NZ_AP023189_52_length_6555_cov_28.248000	6555	0.006228663958609104	0.37676561673842435
Prophage_NZ_AP023189_62_length_1181_cov_39.544405	1181	0.19860589504241943	0.14725432434473903
Bacteria_NZ_AP023189_47_length_18840_cov_28.179079	18840	0.05998765677213669	0.22292091547699977
Prophage_NZ_AP023189_48_length_8405_cov_29.518563	8405	0.748157262802124	0.0293073494976962
Bacteria_NZ_AP023189_12_length_190509_cov_30.311755	190509	0.24965164065361023	0.13239292997960572
Bacteria_NZ_AP023189_8_length_237199_cov_29.379592	237199	0.421913743019104	0.09147216557141778
Bacteria_NZ_AP023189_2_length_485291_cov_30.074591	485291	0.6339308023452759	0.03876803383941385
Bacteria_NZ_AP023440_19_length_216450_cov_18.961792	216450	0.9205683469772339	0.016315431679129844
Bacteria_NZ_AP023440_23_length_119535_cov_19.742936	119535	0.9636866450309753	0.011783367323815998
Bacteria_NZ_AP023440_15_length_287877_cov_19.717440	287877	0.8870500326156616	0.01877029987159151
Bacteria_NZ_AP023440_11_length_317011_cov_19.986676	317011	0.933445930480957	0.015257949996223279
Bacteria_NZ_AP023440_24_length_109476_cov_19.763071	109476	0.8983865976333618	0.017750585391645896
Bacteria_NZ_AP023440_7_length_434080_cov_19.770135	434080	0.9032385349273682	0.01750509857239973
Bacteria_NZ_AP023440_20_length_174993_cov_19.202918	174993	0.8878134489059448	0.018694765465669613
Bacteria_NZ_AP023440_25_length_106931_cov_20.118539	106931	0.8657333254814148	0.02041317320039278
Bacteria_NZ_AP023440_16_length_270287_cov_18.917005	270287	0.9697206020355225	0.010895838054233704
Bacteria_NZ_AP023440_26_length_99759_cov_19.477283	99759	0.7889175415039062	0.026210438854898405
Bacteria_NZ_AP023440_21_length_140663_cov_19.149693	140663	0.8413378000259399	0.022131580935115944
Bacteria_NZ_AP023440_3_length_641972_cov_19.352877	641972	0.9268066883087158	0.015843341642117984
Bacteria_NZ_AP023440_12_length_314968_cov_19.653527	314968	0.8414993286132812	0.022131580935115944
Bacteria_NZ_AP023189_3_length_448172_cov_29.564357	448172	0.4879816770553589	0.07030364831180602
Bacteria_NZ_AP023440_27_length_97046_cov_19.469054	97046	0.8940651416778564	0.018128257421255383
Bacteria_NZ_AP023440_22_length_126665_cov_19.477340	126665	0.7667959928512573	0.028042148198504417
Bacteria_NZ_AP023440_31_length_22883_cov_19.807868	22883	0.46030178666114807	0.08091623234383262
Bacteria_NZ_AP023440_28_length_51022_cov_19.738144	51022	0.7879084348678589	0.026248206057859356
Bacteria_NZ_AP023440_17_length_254843_cov_19.050002	254843	0.8885962963104248	0.01860034745826724
Bacteria_NZ_AP023440_32_length_9936_cov_18.243498	9936	0.18669043481349945	0.15152201827932624
Bacteria_NZ_AP023440_33_length_9253_cov_17.089585	9253	0.18799608945846558	0.1510876954452753
Bacteria_NZ_AP023440_8_length_418480_cov_19.766577	418480	0.9178146123886108	0.01642873328801269
Bacteria_NZ_AP023440_29_length_46565_cov_27.329972	46565	0.5727349519729614	0.045282876350177505
Bacteria_NZ_AP023440_34_length_9207_cov_40.314685	9207	0.046595536172389984	0.23931188156205152
Bacteria_NZ_AP023440_35_length_5991_cov_20.433794	5991	0.2994880676269531	0.1193632449580784
Bacteria_NZ_AP023440_30_length_37618_cov_20.217714	37618	0.3969953656196594	0.0973449656318453
Bacteria_NZ_AP023440_36_length_5440_cov_111.838812	5440	0.08312427997589111	0.20105370496261046
Bacteria_NZ_AP023440_13_length_295914_cov_19.853339	295914	0.9768919944763184	0.009687287559483344
Bacteria_NZ_AP023440_37_length_5017_cov_21.182185	5017	0.2969437539577484	0.11992975300249263
Bacteria_NZ_AP023440_38_length_1840_cov_41.360784	1840	0.000593002128880471	0.5448863207190875
Bacteria_NZ_AP023440_1_length_945307_cov_19.465740	945307	0.9798703193664551	0.009328499131354332
Bacteria_NZ_AP023440_18_length_232865_cov_19.357798	232865	0.9654625654220581	0.011556764106050306
Bacteria_NZ_AP023189_4_length_389569_cov_29.888194	389569	0.45885151624679565	0.08133167157640306
Bacteria_NZ_AP023440_9_length_368678_cov_19.645161	368678	0.9098360538482666	0.017033008535387868
Bacteria_NZ_AP023440_14_length_295277_cov_19.124757	295277	0.9193627834320068	0.01639096608505174
Bacteria_NZ_AP023440_4_length_633902_cov_19.756137	633902	0.9575276374816895	0.012727547397839717
Bacteria_NZ_AP023440_10_length_362246_cov_19.524143	362246	0.9610752463340759	0.012198806556386435
Bacteria_NZ_AP023440_5_length_518839_cov_19.885099	518839	0.9009768962860107	0.017618400181282575
Bacteria_NZ_AP023440_2_length_933337_cov_19.308327	933337	0.9397135972976685	0.014804743560691894
Bacteria_NZ_AP023440_6_length_464963_cov_19.511888	464963	0.9944029450416565	0.006250472090037012
Bacteria_NZ_CP034105_29_length_10374_cov_12.048842	10374	0.08229845762252808	0.20175239821738802
Bacteria_NZ_CP034105_30_length_3283_cov_76.477385	3283	0.03160596638917923	0.2645781403429262
Bacteria_NZ_CP034105_25_length_29699_cov_10.617798	29699	0.6443510055541992	0.03757836694614397
Bacteria_NZ_CP034105_31_length_2235_cov_11.443578	2235	0.0018601417541503906	0.46446106201374726
Bacteria_NZ_CP034105_21_length_62648_cov_11.121244	62648	0.3261163830757141	0.11343379409320946
Bacteria_NZ_CP034105_32_length_1804_cov_63.268153	1804	0.005420666188001633	0.3871138303497243
Bacteria_NZ_CP034105_17_length_85559_cov_9.562079	85559	0.29092198610305786	0.12174257874461818
Bacteria_NZ_CP034105_26_length_28205_cov_10.725506	28205	0.2984616458415985	0.11964649898028552
Bacteria_NZ_CP034105_13_length_146299_cov_9.894772	146299	0.39093688130378723	0.0988178865473223
Bacteria_NZ_CP034105_27_length_25892_cov_9.972791	25892	0.23829716444015503	0.13548984062240352
Bacteria_NZ_CP034105_22_length_60982_cov_10.242520	60982	0.4604194462299347	0.08087846514087167
Bacteria_NZ_CP034105_28_length_21881_cov_10.279300	21881	0.4019622802734375	0.09606088073117305
Bacteria_NZ_CP034105_18_length_76687_cov_9.902887	76687	0.14034460484981537	0.16914041846060882
Bacteria_NZ_CP034105_23_length_42316_cov_10.329192	42316	0.429296612739563	0.08924390059672181
Bacteria_NZ_CP034105_9_length_196755_cov_10.001052	196755	0.633357584476471	0.03882468464385527
Bacteria_NZ_CP034105_24_length_30592_cov_10.932443	30592	0.4271402657032013	0.08988594304705794
Bacteria_NZ_CP034105_14_length_118894_cov_9.611760	118894	0.38578975200653076	0.0997809502228265
Bacteria_NZ_CP034105_19_length_70305_cov_9.910776	70305	0.2520098090171814	0.13175088752926958
Bacteria_NZ_CP034105_5_length_280003_cov_10.172511	280003	0.7464401721954346	0.029345116700657148
Bacteria_NZ_CP035946_5_length_145985_cov_14.535469	145985	0.8268304467201233	0.023245713422463933
Bacteria_NZ_CP035946_9_length_72708_cov_14.615405	72708	0.44776904582977295	0.08408867739255231
Bacteria_NZ_CP034105_20_length_67631_cov_10.131171	67631	0.28662633895874023	0.12293224563788806
Bacteria_NZ_CP034105_1_length_377959_cov_10.284861	377959	0.8227188587188721	0.023510083843190574
Bacteria_NZ_CP034105_15_length_110401_cov_10.637014	110401	0.4054471254348755	0.09489009743938363
Bacteria_NZ_CP035946_1_length_301720_cov_13.844599	301720	0.795886218547821	0.025643930810484175
Bacteria_NZ_CP035946_13_length_56091_cov_14.161521	56091	0.220485657453537	0.14022962459400257
Bacteria_NZ_CP035946_10_length_67566_cov_14.313978	67566	0.9272972345352173	0.015843341642117984
Bacteria_NZ_CP034105_10_length_193697_cov_10.133106	193697	0.4307914674282074	0.08877181055970995
Bacteria_NZ_CP035946_6_length_127078_cov_14.428765	127078	0.7023746371269226	0.03278193217010348
Bacteria_NZ_CP035946_14_length_39604_cov_14.337607	39604	0.25413671135902405	0.1311466122818944
Bacteria_NZ_CP035946_11_length_66412_cov_14.499179	66412	0.42868179082870483	0.08943273661152655
Bacteria_NZ_CP034105_16_length_108013_cov_10.375952	108013	0.35834985971450806	0.10608807311730493
Bacteria_NZ_CP034105_6_length_260493_cov_10.040685	260493	0.8763328790664673	0.01971447994561523
Bacteria_NZ_CP035946_15_length_35167_cov_14.510054	35167	0.5242551565170288	0.0534594757912229
Bacteria_NZ_CP035946_17_length_16158_cov_13.942060	16158	0.35069912672042847	0.10757987763426241
Bacteria_NZ_CP035946_16_length_16570_cov_13.863094	16570	0.19544336199760437	0.14812297001284086
Bacteria_NZ_CP035946_12_length_66099_cov_14.057931	66099	0.45958203077316284	0.08116171916307878
Bacteria_NZ_CP035946_7_length_109490_cov_14.226226	109490	0.7283129692077637	0.030761386811692725
Bacteria_NZ_CP035946_18_length_13055_cov_18.122154	13055	0.039333999156951904	0.25035878842812903
Bacteria_NZ_CP035946_2_length_194734_cov_14.338516	194734	0.907046914100647	0.01720296094871214
Bacteria_NZ_CP035946_21_length_6209_cov_20.349854	6209	0.7048835754394531	0.032611979756779215
Bacteria_NZ_CP034105_11_length_190864_cov_10.337531	190864	0.455366313457489	0.08223808444746582
Bacteria_NZ_CP035946_25_length_3807_cov_13.085554	3807	0.010577965527772903	0.33956492182188985
Bacteria_NZ_CP035946_19_length_8178_cov_13.698757	8178	0.00797240436077118	0.36012916383412646
Bacteria_NZ_CP035946_22_length_5250_cov_29.217132	5250	0.6118316054344177	0.04093964800966841
Bacteria_NZ_CP035946_26_length_3339_cov_38.791413	3339	0.002513432176783681	0.4431603595437722
Bacteria_NZ_CP035946_20_length_6532_cov_13.019762	6532	0.06874377280473709	0.2134791147367626
Bacteria_NZ_CP035946_23_length_4173_cov_16.394366	4173	0.12298385798931122	0.17727925069869324
Bacteria_NZ_CP035946_27_length_3218_cov_25.726842	3218	0.9942491054534912	0.0063448900974393836
Bacteria_NZ_CP035946_29_length_2314_cov_27.138557	2314	0.7241775989532471	0.03112017523982174
Bacteria_NZ_CP035946_24_length_4108_cov_56.831236	4108	0.017585625872015953	0.30359166100158624
Bacteria_NZ_CP035946_28_length_2845_cov_14.688889	2845	0.004275345243513584	0.404260140493995
Bacteria_NZ_CP035946_30_length_2294_cov_78.538187	2294	0.0035050897859036922	0.4187060956265579
Bacteria_NZ_CP035946_33_length_1886_cov_56.198252	1886	0.01802028715610504	0.30189213686834354
Bacteria_NZ_CP035946_37_length_1407_cov_103.321746	1407	1.3127271358825965e-07	0.924522244882544
Bacteria_NZ_CP035946_8_length_104018_cov_15.270673	104018	0.46805116534233093	0.07821587733212479
Bacteria_NZ_CP035946_31_length_2190_cov_25.345667	2190	0.47522810101509094	0.07568547473374122
Bacteria_NZ_CP035946_34_length_1704_cov_18.169800	1704	0.6688541769981384	0.035671123196616056
Bacteria_NZ_CP035946_38_length_1285_cov_10.201626	1285	0.8795033097267151	0.019299040713044793
Bacteria_NZ_CP034105_2_length_321206_cov_10.332414	321206	0.670180082321167	0.03559558879069416
