name	len	score	pvalue
Bacteria_NZ_AP023239_13_length_51197_cov_5.896328	51197	0.2092309296131134	0.14410076289749982
Bacteria_NZ_AP023239_5_length_64651_cov_5.696220	64651	0.17421510815620422	0.15554422539466728
Bacteria_NZ_AP023239_17_length_46858_cov_6.210093	46858	0.06566702574491501	0.21659490898104086
Bacteria_NZ_AP023239_9_length_54456_cov_5.605265	54456	0.14918199181556702	0.1648727245260216
Bacteria_NZ_AP023239_25_length_42969_cov_5.436384	42969	0.1274973750114441	0.174881033310673
Bacteria_NZ_AP023239_21_length_45186_cov_5.668986	45186	0.11016575247049332	0.18377520960797644
Bacteria_NZ_AP023239_29_length_41293_cov_5.448979	41293	0.09486642479896545	0.19272603670972127
Bacteria_NZ_AP023239_14_length_50448_cov_5.557339	50448	0.0884629487991333	0.1970503814487499
Bacteria_NZ_AP023239_6_length_60373_cov_6.052041	60373	0.0813715010881424	0.20245109147216558
Bacteria_NZ_AP023239_1_length_123260_cov_5.664543	123260	0.14451420307159424	0.16717652390663948
Bacteria_NZ_AP023239_26_length_42958_cov_7.369625	42958	0.06185632199048996	0.22082483571266712
Bacteria_NZ_AP023239_18_length_45944_cov_5.625488	45944	0.35789602994918823	0.1062580255306292
Bacteria_NZ_AP023239_22_length_44895_cov_5.810169	44895	0.11499998718500137	0.18101820379182718
Bacteria_NZ_AP023239_30_length_40154_cov_5.617372	40154	0.05324468016624451	0.23017221844550192
Bacteria_NZ_AP023239_10_length_53966_cov_5.781380	53966	0.2920299172401428	0.12151597552685248
Bacteria_NZ_AP023239_19_length_45703_cov_5.699834	45703	0.26704609394073486	0.12772868041392854
Bacteria_NZ_AP023239_27_length_42130_cov_6.867950	42130	0.11750121414661407	0.17999848931188156
Bacteria_NZ_AP023239_31_length_40078_cov_6.503760	40078	0.0646866112947464	0.21742578744618174
Bacteria_NZ_AP023239_15_length_50193_cov_5.409430	50193	0.07034002989530563	0.21211949543016845
Bacteria_NZ_AP023239_7_length_59072_cov_6.359422	59072	0.11171523481607437	0.1828499131354332
Bacteria_NZ_AP023239_23_length_44080_cov_5.134787	44080	0.16887293756008148	0.15764030515899993
Bacteria_NZ_AP023239_11_length_52480_cov_5.628307	52480	0.22932398319244385	0.13773698919857996
Bacteria_NZ_AP023239_2_length_83250_cov_5.647479	83250	0.09011147916316986	0.19591736535992144
Bacteria_NZ_AP023239_20_length_45594_cov_6.019610	45594	0.20554089546203613	0.14508271017448449
Bacteria_NZ_AP023239_32_length_39880_cov_5.381645	39880	0.09033042192459106	0.19582294735251907
Bacteria_NZ_AP023239_24_length_43041_cov_6.203066	43041	0.08633190393447876	0.1985988367701488
Bacteria_NZ_AP023239_28_length_41791_cov_5.475249	41791	0.09729176759719849	0.19108316338092002
Bacteria_NZ_AP023239_16_length_47708_cov_5.545359	47708	0.13865739107131958	0.17014124933907396
Bacteria_NZ_AP023239_8_length_55406_cov_5.648986	55406	0.1399286538362503	0.16934813807689403
Bacteria_NZ_AP023239_12_length_51707_cov_5.581972	51707	0.28908300399780273	0.1223090867890324
Bacteria_NZ_AP023239_37_length_36385_cov_5.540875	36385	0.027053970843553543	0.27468086713497997
Bacteria_NZ_AP023239_33_length_39096_cov_5.807766	39096	0.2682565450668335	0.12738877558728
Bacteria_NZ_AP023239_41_length_34870_cov_5.905816	34870	0.1206049844622612	0.1785066847949241
Bacteria_NZ_AP023239_49_length_32063_cov_6.177987	32063	0.12822094559669495	0.17463554649142685
Bacteria_NZ_AP023239_45_length_34149_cov_6.274212	34149	0.16155366599559784	0.1603028929677468
Bacteria_NZ_AP023239_3_length_73209_cov_5.376657	73209	0.23025143146514893	0.1375481531837752
Bacteria_NZ_AP023239_57_length_28217_cov_5.773951	28217	0.035893358290195465	0.2567603293300098
Bacteria_NZ_AP023239_53_length_30753_cov_5.556746	30753	0.05600665509700775	0.22728302741898934
Bacteria_NZ_AP023239_38_length_36298_cov_5.980051	36298	0.08375561982393265	0.20056273132411814
Bacteria_NZ_AP023239_42_length_34770_cov_5.262135	34770	0.05107812583446503	0.2329858750660926
Bacteria_NZ_AP023239_34_length_39062_cov_5.429666	39062	0.10571305453777313	0.18653221542412568
Bacteria_NZ_AP023239_46_length_33778_cov_5.734395	33778	0.12291289865970612	0.17727925069869324
Bacteria_NZ_AP023239_50_length_31778_cov_6.013681	31778	0.0895145833492279	0.19637057179545284
Bacteria_NZ_AP023239_58_length_27562_cov_5.867234	27562	0.12620729207992554	0.17557972656545057
Bacteria_NZ_AP023239_54_length_29563_cov_5.782601	29563	0.05921690911054611	0.22390286275398444
Bacteria_NZ_AP023239_4_length_67195_cov_5.162452	67195	0.10135875642299652	0.18870382959438023
Bacteria_NZ_AP023239_43_length_34667_cov_5.140818	34667	0.08029522746801376	0.2033763879447088
Bacteria_NZ_AP023239_35_length_37981_cov_5.098587	37981	0.041495248675346375	0.2469786237631241
Bacteria_NZ_AP023239_39_length_36005_cov_5.517719	36005	0.10833105444908142	0.18487045849384395
Bacteria_NZ_AP023239_51_length_31021_cov_5.308403	31021	0.06579968333244324	0.21651937457511897
Bacteria_NZ_AP023239_47_length_32844_cov_5.599652	32844	0.05514312535524368	0.2281327894856107
Bacteria_NZ_AP023239_59_length_27379_cov_5.504685	27379	0.04687821492552757	0.23874537351763728
Bacteria_NZ_AP023239_55_length_29530_cov_5.010416	29530	0.08237412571907043	0.20171463101442708
Bacteria_NZ_AP023239_44_length_34352_cov_5.777532	34352	0.556500256061554	0.04751114132487348
Bacteria_NZ_AP023239_36_length_36933_cov_5.374451	36933	0.09939755499362946	0.19000679809653298
Bacteria_NZ_AP023239_61_length_27208_cov_5.937281	27208	0.04960910975933075	0.23485535161265958
Bacteria_NZ_AP023239_40_length_35069_cov_6.400497	35069	0.10409048944711685	0.18745751189666893
Bacteria_NZ_AP023239_52_length_30934_cov_5.919298	30934	0.05134454369544983	0.23262708663796358
Bacteria_NZ_AP023239_48_length_32483_cov_6.049648	32483	0.04810016229748726	0.23708361658735555
Bacteria_NZ_AP023239_60_length_27372_cov_5.853461	27372	0.07199147343635559	0.21077875972505478
Bacteria_NZ_AP023239_56_length_29375_cov_5.761562	29375	0.4307277500629425	0.08877181055970995
Bacteria_NZ_AP023239_62_length_27055_cov_5.130333	27055	0.6670629978179932	0.035784424805498906
Bacteria_NZ_AP023239_65_length_26103_cov_5.493857	26103	0.03128518909215927	0.2651068811843795
Bacteria_NZ_AP023239_69_length_25829_cov_5.405486	25829	0.12119998037815094	0.17831784878011933
Bacteria_NZ_AP023239_77_length_23520_cov_6.627743	23520	0.05128112807869911	0.23275927184832693
Bacteria_NZ_AP023239_73_length_24839_cov_5.932093	24839	0.04769985377788544	0.2375557066243674
Bacteria_NZ_AP023239_81_length_22871_cov_5.105277	22871	0.21699853241443634	0.1410982702621044
Bacteria_NZ_AP023239_85_length_22349_cov_6.246613	22349	0.03207182139158249	0.26350177505853917
Bacteria_NZ_AP023239_89_length_21895_cov_5.798810	21895	0.03467945754528046	0.2589319435002644
Bacteria_NZ_AP023239_66_length_26048_cov_5.961644	26048	0.046702511608600616	0.23908527834428583
Bacteria_NZ_AP023239_70_length_25703_cov_4.904632	25703	0.05908326059579849	0.22403504796434776
Bacteria_NZ_AP023239_78_length_23126_cov_5.241559	23126	0.12597423791885376	0.17571191177581388
Bacteria_NZ_AP023239_63_length_26587_cov_5.861639	26587	0.1985968053340912	0.14725432434473903
Bacteria_NZ_AP023239_74_length_24702_cov_5.386944	24702	0.06609528511762619	0.21623612055291186
Bacteria_NZ_AP023239_82_length_22646_cov_6.060467	22646	0.046334587037563324	0.2396140191857391
Bacteria_NZ_AP023239_86_length_22177_cov_6.245095	22177	0.043224919587373734	0.24431603595437723
Bacteria_NZ_AP023239_90_length_21632_cov_5.001761	21632	0.09625336527824402	0.19185739104161945
Bacteria_NZ_AP023239_67_length_25916_cov_4.802405	25916	0.043715476989746094	0.24346627388775588
Bacteria_NZ_AP023239_71_length_25408_cov_5.995543	25408	0.034313224256038666	0.2594984515446786
Bacteria_NZ_AP023239_64_length_26443_cov_5.551955	26443	0.025301221758127213	0.2791373970843719
Bacteria_NZ_AP023239_75_length_23917_cov_6.224667	23917	0.15717309713363647	0.16194576629654808
Bacteria_NZ_AP023239_83_length_22619_cov_4.966451	22619	0.5565494298934937	0.04749225772339301
Bacteria_NZ_AP023239_79_length_23085_cov_5.689839	23085	0.03454732149839401	0.2591774303195105
Bacteria_NZ_AP023239_87_length_22171_cov_5.461973	22171	0.13629713654518127	0.17116096381901957
Bacteria_NZ_AP023239_91_length_21610_cov_5.400557	21610	0.11682797223329544	0.18035727774001056
Bacteria_NZ_AP023239_68_length_25868_cov_5.923798	25868	0.1246493011713028	0.17639172142911097
Bacteria_NZ_AP023239_72_length_24973_cov_5.844169	24973	0.12846434116363525	0.1744467104766221
Bacteria_NZ_AP023239_84_length_22498_cov_5.771376	22498	0.10948476195335388	0.18413399803610545
Bacteria_NZ_AP023239_93_length_20893_cov_5.869757	20893	0.03819568455219269	0.2522093813732155
Bacteria_NZ_AP023239_76_length_23757_cov_5.747658	23757	0.04888617992401123	0.23589394969408567
Bacteria_NZ_AP023239_80_length_23079_cov_8.153145	23079	0.042875487357378006	0.24486366039731097
Bacteria_NZ_AP023239_88_length_22154_cov_5.296801	22154	0.030523128807544708	0.2667686381146612
Bacteria_NZ_AP023239_92_length_21449_cov_5.370758	21449	0.13493859767913818	0.17176523906639474
Bacteria_NZ_AP023239_97_length_20543_cov_5.188061	20543	0.23827706277370453	0.13548984062240352
Bacteria_NZ_AP023239_94_length_20810_cov_5.972055	20810	0.09318817406892776	0.1938024019941083
Bacteria_NZ_AP023239_98_length_20508_cov_5.523395	20508	0.048558034002780914	0.23649822494146083
Bacteria_NZ_AP023239_95_length_20656_cov_5.680113	20656	0.02545580454170704	0.27862753984439914
Bacteria_NZ_AP023239_96_length_20598_cov_5.654870	20598	0.03403409570455551	0.2599705415816905
Bacteria_NZ_AP023239_99_length_20144_cov_6.237891	20144	0.2037198394536972	0.14578140342926202
Bacteria_NZ_AP023239_100_length_19957_cov_5.705005	19957	0.04181862995028496	0.24641211571870988
Bacteria_NZ_AP023239_117_length_17726_cov_5.362345	17726	0.023183725774288177	0.28472694312259234
Bacteria_NZ_AP023239_129_length_15347_cov_5.382030	15347	0.03081623837351799	0.26623989727320796
Bacteria_NZ_AP023239_105_length_19021_cov_5.298798	19021	0.05649252235889435	0.2267354029760556
Bacteria_NZ_AP023239_113_length_18158_cov_5.041485	18158	0.08024290949106216	0.2033763879447088
Bacteria_NZ_AP023239_125_length_15959_cov_5.767228	15959	0.06233450025320053	0.2201639096608505
Bacteria_NZ_AP023239_109_length_18635_cov_5.176050	18635	0.03345029801130295	0.2611979756779213
Bacteria_NZ_AP023239_121_length_16911_cov_5.560987	16911	0.025109216570854187	0.2795339527154619
Bacteria_NZ_AP023239_101_length_19682_cov_5.321649	19682	0.08575127273797989	0.19893874159679734
Bacteria_NZ_AP023239_130_length_15200_cov_5.260878	15200	0.12005197256803513	0.17880882241861168
Bacteria_NZ_AP023239_106_length_18983_cov_5.796439	18983	0.02204347774386406	0.2881448749905582
Bacteria_NZ_AP023239_118_length_17476_cov_5.498479	17476	0.031224524602293968	0.26525794999622326
Bacteria_NZ_AP023239_114_length_18080_cov_6.615922	18080	0.052960462868213654	0.23056877407659188
Bacteria_NZ_AP023239_122_length_16759_cov_6.160201	16759	0.03681052476167679	0.2550796887982476
Bacteria_NZ_AP023239_126_length_15798_cov_5.970844	15798	0.04550601914525032	0.2407848024775285
Bacteria_NZ_AP023239_110_length_18514_cov_4.632158	18514	0.05758685618638992	0.22545131807538335
Bacteria_NZ_AP023239_119_length_17309_cov_5.504521	17309	0.06530797481536865	0.21691593020620892
Bacteria_NZ_AP023239_102_length_19437_cov_5.745486	19437	0.09402769804000854	0.1930848251378503
Bacteria_NZ_AP023239_131_length_14812_cov_6.069865	14812	0.1823970377445221	0.15305158999924465
Bacteria_NZ_AP023239_107_length_18683_cov_5.696747	18683	0.14705699682235718	0.16602462421633055
Bacteria_NZ_AP023239_123_length_16273_cov_5.695832	16273	0.12099721282720566	0.17837449958456078
Bacteria_NZ_AP023239_115_length_18048_cov_4.800145	18048	0.1293986290693283	0.17405015484553213
Bacteria_NZ_AP023239_127_length_15464_cov_5.134597	15464	0.03056812658905983	0.26667422010725883
Bacteria_NZ_AP023239_120_length_16972_cov_5.954543	16972	0.028925297781825066	0.2701110355767052
Bacteria_NZ_AP023239_103_length_19323_cov_5.531763	19323	0.05475728213787079	0.2285859959211421
Bacteria_NZ_AP023239_111_length_18364_cov_6.060735	18364	0.0558600127696991	0.22743409623083313
Bacteria_NZ_AP023239_132_length_14664_cov_4.852488	14664	0.09413129091262817	0.19302817433340888
Bacteria_NZ_AP023239_108_length_18639_cov_5.244027	18639	0.08063463866710663	0.20314978472694312
Bacteria_NZ_AP023239_124_length_16265_cov_5.070389	16265	0.04786007106304169	0.2374046378125236
Bacteria_NZ_AP023239_133_length_14523_cov_6.737973	14523	0.04007672891020775	0.24928242314374197
Bacteria_NZ_AP023239_128_length_15427_cov_4.689826	15427	0.04254397377371788	0.24548681924616664
Bacteria_NZ_AP023239_116_length_17871_cov_5.827739	17871	0.03253544867038727	0.26270866379635927
Bacteria_NZ_AP023239_104_length_19215_cov_5.343111	19215	0.019673842936754227	0.29575496638718934
Bacteria_NZ_AP023239_141_length_13872_cov_6.223420	13872	0.04758366942405701	0.23765012463176977
Bacteria_NZ_AP023239_112_length_18173_cov_5.402307	18173	0.037873126566410065	0.2530024926353954
Bacteria_NZ_AP023239_137_length_14195_cov_5.490453	14195	0.09389373660087585	0.1932358939496941
Bacteria_NZ_AP023239_145_length_13566_cov_4.817926	13566	0.03129250183701515	0.265087997582899
Bacteria_NZ_AP023239_134_length_14317_cov_5.658814	14317	0.14741399884223938	0.16572248659264294
Bacteria_NZ_AP023239_149_length_13076_cov_6.476384	13076	0.04480180889368057	0.24176674975451318
Bacteria_NZ_AP023239_153_length_12510_cov_4.836532	12510	0.05286484584212303	0.23068207568547475
Bacteria_NZ_AP023239_142_length_13718_cov_7.338871	13718	0.04955079406499863	0.234912002417101
Bacteria_NZ_AP023239_157_length_12492_cov_5.449867	12492	0.3990440368652344	0.09685399199335297
Bacteria_NZ_AP023239_161_length_12179_cov_4.923458	12179	0.03973269835114479	0.24966009517335147
Bacteria_NZ_AP023239_150_length_13058_cov_4.729139	13058	0.06755717098712921	0.214649898028552
Bacteria_NZ_AP023239_135_length_14250_cov_5.363438	14250	0.13782089948654175	0.1706133393760858
Bacteria_NZ_AP023239_146_length_13318_cov_5.749604	13318	0.04918365925550461	0.2354973940629957
Bacteria_NZ_AP023239_138_length_14076_cov_6.336638	14076	0.10051991045475006	0.189251454037314
Bacteria_NZ_AP023239_154_length_12506_cov_5.355473	12506	0.03761362284421921	0.25351234987536825
Bacteria_NZ_AP023239_143_length_13701_cov_4.646490	13701	0.032543063163757324	0.26270866379635927
Bacteria_NZ_AP023239_158_length_12406_cov_5.340377	12406	0.2878652811050415	0.12251680640531762
Bacteria_NZ_AP023239_162_length_12126_cov_6.093199	12126	0.07691549509763718	0.20607674295641665
Bacteria_NZ_AP023239_139_length_14047_cov_5.460763	14047	0.050039924681186676	0.2343077271697258
Bacteria_NZ_AP023239_151_length_13054_cov_5.460420	13054	0.0191856250166893	0.29762444293375634
Bacteria_NZ_AP023239_136_length_14225_cov_7.990402	14225	0.04814533516764641	0.2369703149784727
Bacteria_NZ_AP023239_147_length_13186_cov_4.944254	13186	0.12513208389282227	0.17618400181282573
Bacteria_NZ_AP023239_155_length_12502_cov_5.197317	12502	0.06036794185638428	0.22244882543998792
Bacteria_NZ_AP023239_144_length_13599_cov_5.738851	13599	0.03809182345867157	0.25237933378653976
Bacteria_NZ_AP023239_163_length_11862_cov_4.799695	11862	0.020692622289061546	0.29209154769997736
Bacteria_NZ_AP023239_159_length_12400_cov_5.515593	12400	0.03585689514875412	0.2568358637359317
Bacteria_NZ_AP023239_165_length_11685_cov_4.953654	11685	0.03873535245656967	0.2512840849006723
Bacteria_NZ_AP023239_140_length_14018_cov_5.671417	14018	0.04091205447912216	0.2480172218445502
Bacteria_NZ_AP023239_156_length_12499_cov_5.267760	12499	0.04189339280128479	0.24627993050834654
Bacteria_NZ_AP023239_152_length_12811_cov_4.783788	12811	0.08809058368206024	0.19739028627539845
Bacteria_NZ_AP023239_148_length_13180_cov_6.554438	13180	0.06769981980323792	0.2145743636226301
Bacteria_NZ_AP023239_169_length_11380_cov_6.192053	11380	0.0555996298789978	0.2276229322456379
Bacteria_NZ_AP023239_164_length_11825_cov_5.805947	11825	0.04059735685586929	0.24854596268600349
Bacteria_NZ_AP023239_166_length_11608_cov_7.914395	11608	0.04914066940546036	0.23553516126595664
Bacteria_NZ_AP023239_160_length_12206_cov_5.579541	12206	0.099444180727005	0.18996903089357203
Bacteria_NZ_AP023239_181_length_10259_cov_5.417189	10259	0.3294198215007782	0.11260291562806858
Bacteria_NZ_AP023239_177_length_10592_cov_5.790927	10592	0.056561969220638275	0.22667875217161418
Bacteria_NZ_AP023239_185_length_9751_cov_4.868812	9751	0.038309745490550995	0.25196389455396934
Bacteria_NZ_AP023239_173_length_11145_cov_5.274572	11145	0.020868126302957535	0.29158169046000454
Bacteria_NZ_AP023239_170_length_11233_cov_5.452943	11233	0.19795610010623932	0.14744316035954377
Bacteria_NZ_AP023239_189_length_9671_cov_5.411710	9671	0.12115190178155899	0.17831784878011933
Bacteria_NZ_AP023239_178_length_10518_cov_6.408965	10518	0.026192588731646538	0.276871364906715
Bacteria_NZ_AP023239_167_length_11511_cov_5.213949	11511	0.06241508573293686	0.2200883752549286
Bacteria_NZ_AP023239_174_length_11143_cov_4.050776	11143	0.10287711024284363	0.18809955434700507
Bacteria_NZ_AP023239_182_length_9967_cov_4.889931	9967	0.09710410237312317	0.19121534859128334
Bacteria_NZ_AP023239_193_length_9174_cov_5.814673	9174	0.04511166736483574	0.24133242692046228
Bacteria_NZ_AP023239_186_length_9747_cov_6.406624	9747	0.033017758280038834	0.2619344361356598
Bacteria_NZ_AP023239_190_length_9477_cov_5.375610	9477	0.08249413222074509	0.20163909660850518
Bacteria_NZ_AP023239_171_length_11163_cov_4.927980	11163	0.1200975701212883	0.17875217161417026
Bacteria_NZ_AP023239_179_length_10456_cov_5.692145	10456	0.045823656022548676	0.24036936324495808
Bacteria_NZ_AP023239_168_length_11480_cov_6.145646	11480	0.026871297508478165	0.27505853916458944
Bacteria_NZ_AP023239_194_length_9146_cov_5.027060	9146	0.03214910998940468	0.26323740463781253
Bacteria_NZ_AP023239_175_length_10837_cov_6.743554	10837	0.046856872737407684	0.23878314072059822
Bacteria_NZ_AP023239_191_length_9416_cov_5.769576	9416	0.04820839315652847	0.23689478057255078
Bacteria_NZ_AP023239_183_length_9825_cov_5.303992	9825	0.09993493556976318	0.1896857768713649
Bacteria_NZ_AP023239_187_length_9727_cov_6.136890	9727	0.1125880628824234	0.18243447390286274
Bacteria_NZ_AP023239_172_length_11160_cov_5.816929	11160	0.052902065217494965	0.23064430848251377
Bacteria_NZ_AP023239_197_length_8951_cov_5.107576	8951	0.012692714110016823	0.32572324193670216
Bacteria_NZ_AP023239_176_length_10629_cov_5.109798	10629	0.052665479481220245	0.23094644610620138
Bacteria_NZ_AP023239_195_length_9111_cov_5.243595	9111	0.15922310948371887	0.1610393534254853
Bacteria_NZ_AP023239_180_length_10415_cov_5.494305	10415	0.05055410787463188	0.23374121912531157
Bacteria_NZ_AP023239_188_length_9701_cov_5.303442	9701	0.018977804109454155	0.29836090339149485
Bacteria_NZ_AP023239_192_length_9184_cov_5.759448	9184	0.03419351950287819	0.25963063675504194
Bacteria_NZ_AP023239_184_length_9810_cov_5.178883	9810	0.01905832812190056	0.2979832313618853
Bacteria_NZ_AP023239_198_length_8870_cov_5.543392	8870	0.030809447169303894	0.26623989727320796
Bacteria_NZ_AP023239_196_length_8975_cov_6.417489	8975	0.05457553267478943	0.22875594833446636
Bacteria_NZ_AP023239_199_length_8794_cov_5.688179	8794	0.0799160972237587	0.20356522395951357
Bacteria_NZ_AP023239_200_length_8725_cov_5.098962	8725	0.37125903367996216	0.10340660170707758
Bacteria_NZ_AP023239_225_length_7228_cov_4.561690	7228	0.015235288999974728	0.31348666817735477
Bacteria_NZ_AP023239_229_length_6903_cov_5.936040	6903	0.017503513023257256	0.30400710023415667
