name	len	score	pvalue
Bacteria_NZ_AP023189_29_length_66649_cov_17.725336	66649	0.1713811159133911	0.1566961250849762
Bacteria_NZ_AP023189_25_length_95957_cov_17.864633	95957	0.1153307855129242	0.1809237857844248
Bacteria_NZ_AP023189_21_length_116254_cov_17.478971	116254	0.2309090793132782	0.13734043356748998
Bacteria_NZ_AP023189_30_length_64536_cov_18.417658	64536	0.1796293705701828	0.15403353727622932
Bacteria_NZ_AP023189_17_length_151366_cov_17.500644	151366	0.2923734486103058	0.12134602311352821
Bacteria_NZ_AP023189_13_length_180760_cov_18.151501	180760	0.1378074437379837	0.1706133393760858
Bacteria_NZ_AP023189_26_length_92726_cov_18.171801	92726	0.08562278747558594	0.19901427600271923
Bacteria_NZ_AP023189_31_length_64308_cov_18.387966	64308	0.12655553221702576	0.17539089055064583
Bacteria_NZ_AP023189_5_length_252612_cov_18.122950	252612	0.3884733319282532	0.09927109298285369
Bacteria_NZ_AP023189_9_length_209597_cov_17.635777	209597	0.20396530628204346	0.14574363622630107
Bacteria_NZ_AP023189_22_length_110005_cov_18.088759	110005	0.4255896508693695	0.09037691668555027
Bacteria_NZ_AP023189_32_length_62172_cov_17.335415	62172	0.1413085013628006	0.16864944482211647
Bacteria_NZ_AP023189_18_length_148066_cov_17.580315	148066	0.1892842948436737	0.15055895460382204
Bacteria_NZ_AP023189_27_length_90953_cov_18.392638	90953	0.1432652324438095	0.16768638114661227
Bacteria_NZ_AP023189_23_length_100867_cov_17.925247	100867	0.1709149032831192	0.15690384470126142
Bacteria_NZ_AP023189_33_length_59547_cov_17.630118	59547	0.06758043169975281	0.214649898028552
Bacteria_NZ_AP023189_14_length_176290_cov_17.662553	176290	0.47423335909843445	0.07600649595890928
Bacteria_NZ_AP023189_28_length_68040_cov_17.774730	68040	0.1773478090763092	0.15475111413248735
Bacteria_NZ_AP023189_10_length_208577_cov_17.830056	208577	0.24417534470558167	0.13377143288768034
Bacteria_NZ_AP023189_34_length_59270_cov_17.587554	59270	0.13214685022830963	0.1728227207493013
Bacteria_NZ_AP023189_19_length_139354_cov_17.732044	139354	0.17526251077651978	0.15531762217690157
Bacteria_NZ_AP023189_6_length_236446_cov_17.273361	236446	0.42756909132003784	0.08984817584409699
Bacteria_NZ_AP023189_24_length_98577_cov_17.753903	98577	0.16340777277946472	0.15950978170556687
Bacteria_NZ_AP023189_37_length_51145_cov_18.402153	51145	0.22132767736911774	0.14007855578215878
Bacteria_NZ_AP023189_35_length_54322_cov_18.395673	54322	0.04323364049196243	0.24431603595437723
Bacteria_NZ_AP023189_41_length_42467_cov_19.490993	42467	0.09703503549098969	0.1913097665986857
Bacteria_NZ_AP023189_38_length_45308_cov_18.318631	45308	0.1265469640493393	0.17539089055064583
Prophage_NZ_AP023189_1_length_552821_cov_17.852668	552821	0.6116570234298706	0.04093964800966841
Bacteria_NZ_AP023189_15_length_170523_cov_18.686258	170523	0.18589700758457184	0.15180527230153334
Bacteria_NZ_AP023189_42_length_41718_cov_18.565130	41718	0.05904164910316467	0.22405393156582823
Bacteria_NZ_AP023189_39_length_43164_cov_17.528010	43164	0.05240370333194733	0.2311541657224866
Bacteria_NZ_AP023189_36_length_54304_cov_17.804531	54304	0.16249854862689972	0.15996298814109827
Bacteria_NZ_AP023189_43_length_40969_cov_17.462776	40969	0.033784981817007065	0.2604426316187023
Bacteria_NZ_AP023189_20_length_123296_cov_17.991091	123296	0.20774799585342407	0.1445539693330312
Bacteria_NZ_AP023189_11_length_199806_cov_17.697619	199806	0.29243969917297363	0.12130825591056726
Bacteria_NZ_AP023189_45_length_39752_cov_17.340026	39752	0.11448374390602112	0.18132034141551476
Bacteria_NZ_AP023189_40_length_42703_cov_17.698345	42703	0.06361404061317444	0.21844550192612736
Prophage_NZ_AP023189_7_length_222801_cov_18.398297	222801	0.32644420862197876	0.11337714328876804
Prophage_NZ_AP023189_53_length_8405_cov_18.319880	8405	0.748157262802124	0.0293073494976962
Bacteria_NZ_AP023189_44_length_39772_cov_17.828889	39772	0.062017977237701416	0.22052269808897954
Bacteria_NZ_AP023189_49_length_24044_cov_17.618742	24044	0.022180553525686264	0.2878427373668706
