name	len	score	pvalue
Bacteria_NZ_AP023189_21_length_4255_cov_2.556190	4255	0.06805548071861267	0.21408338998413778
Bacteria_NZ_AP023189_25_length_4162_cov_1.592647	4162	0.0030194036662578583	0.4298851877029987
Bacteria_NZ_AP023189_13_length_4675_cov_1.725974	4675	0.14613741636276245	0.1664967142533424
Bacteria_NZ_AP023189_9_length_5406_cov_2.403476	5406	0.02339601144194603	0.28425485308558046
Bacteria_NZ_AP023189_29_length_4044_cov_2.440211	4044	0.0038770476821810007	0.4114925598610167
Bacteria_NZ_AP023189_5_length_5982_cov_3.747258	5982	0.0008682305342517793	0.5186003474582672
Bacteria_NZ_AP023189_17_length_4532_cov_2.865088	4532	0.00014965127047616988	0.6333371100536295
Bacteria_NZ_AP023189_1_length_7068_cov_3.497077	7068	0.1951122134923935	0.14836845683208702
Bacteria_NZ_AP023189_14_length_4666_cov_2.533507	4666	0.007047083228826523	0.36840018128257424
Bacteria_NZ_AP023189_26_length_4132_cov_1.944322	4132	0.004601853899657726	0.39901049928242316
Bacteria_NZ_AP023189_22_length_4214_cov_2.417408	4214	0.011343096382915974	0.3342208626029156
Bacteria_NZ_AP023189_30_length_4043_cov_1.942828	4043	0.00044726365013048053	0.5637510385980814
Bacteria_NZ_AP023189_10_length_5204_cov_2.218683	5204	0.25361505150794983	0.13127879749225774
Bacteria_NZ_AP023189_6_length_5629_cov_2.132580	5629	0.0022087215911597013	0.4526399274869703
Bacteria_NZ_AP023189_18_length_4522_cov_1.747705	4522	0.007202921435236931	0.36687060956265577
Bacteria_NZ_AP023189_2_length_6303_cov_6.801697	6303	0.14499914646148682	0.16696880429035427
Bacteria_NZ_AP023189_15_length_4627_cov_2.352581	4627	0.04587807133793831	0.24023717803459477
Bacteria_NZ_AP023189_23_length_4205_cov_2.580482	4205	0.00514588737860322	0.3907961326384168
Bacteria_NZ_AP023189_31_length_4023_cov_2.280242	4023	0.00029780250042676926	0.5911700279477302
Bacteria_NZ_AP023189_27_length_4066_cov_2.426826	4066	0.6276441812515259	0.039372309086789035
Bacteria_NZ_AP023189_7_length_5598_cov_2.512358	5598	0.0009342518751509488	0.5135961930659415
Bacteria_NZ_AP023189_11_length_4987_cov_2.493715	4987	0.05107773095369339	0.2329858750660926
Bacteria_NZ_AP023189_19_length_4459_cov_2.411671	4459	0.09624352306127548	0.19187627464309992
Bacteria_NZ_AP023189_16_length_4542_cov_2.605527	4542	4.618762613972649e-05	0.7034896895535917
Bacteria_NZ_AP023189_3_length_6071_cov_2.171044	6071	0.06318357586860657	0.21910642797794394
Bacteria_NZ_AP023189_24_length_4167_cov_2.550340	4167	0.027609579265117645	0.2734345494372687
Bacteria_NZ_AP023189_28_length_4059_cov_2.847153	4059	0.03350117802619934	0.26108467406903846
Bacteria_NZ_AP023189_32_length_4014_cov_3.025006	4014	0.0300816111266613	0.26758063297832163
Bacteria_NZ_AP023189_12_length_4938_cov_2.520172	4938	0.010650663636624813	0.33909283178487803
Bacteria_NZ_AP023189_33_length_3985_cov_3.253181	3985	0.1701245754957199	0.15718709872346853
Bacteria_NZ_AP023189_8_length_5451_cov_2.459785	5451	0.0028427569195628166	0.4343228340509102
Bacteria_NZ_AP023189_20_length_4393_cov_2.205394	4393	0.00018707512936089188	0.6194576629654808
Bacteria_NZ_AP023189_37_length_3877_cov_2.345631	3877	0.00012191791756777093	0.6469521867210515
Bacteria_NZ_AP023189_41_length_3735_cov_2.321739	3735	0.25330445170402527	0.13141098270262105
Bacteria_NZ_AP023189_49_length_3477_cov_2.148451	3477	0.11792387813329697	0.17980965329707682
Prophage_NZ_AP023189_4_length_6019_cov_3.711100	6019	0.5337278842926025	0.05162776644761689
Bacteria_NZ_AP023189_57_length_3308_cov_2.441439	3308	0.0011095679365098476	0.5011330160888284
Bacteria_NZ_AP023189_45_length_3564_cov_1.797663	3564	0.003400311339646578	0.4209343606012539
Bacteria_NZ_AP023189_53_length_3356_cov_2.074826	3356	0.4080285131931305	0.09424805498904751
Bacteria_NZ_AP023189_34_length_3982_cov_2.218997	3982	0.0004237151879351586	0.5674144572852935
Bacteria_NZ_AP023189_38_length_3826_cov_2.131000	3826	0.0004476972681004554	0.5636755041921595
Bacteria_NZ_AP023189_42_length_3642_cov_2.658768	3642	0.004177351016551256	0.4059030138227963
Bacteria_NZ_AP023189_61_length_3283_cov_2.278501	3283	0.008448006585240364	0.35571040108769547
Bacteria_NZ_AP023189_50_length_3474_cov_2.485230	3474	0.0010532980086281896	0.5048530855804819
Bacteria_NZ_AP023189_46_length_3556_cov_1.812625	3556	0.000971027766354382	0.5109713724601556
Bacteria_NZ_AP023189_54_length_3351_cov_2.557342	3351	0.09501302242279053	0.1926316187023189
Bacteria_NZ_AP023189_35_length_3951_cov_1.944045	3951	0.02534017339348793	0.2790052118740086
Bacteria_NZ_AP023189_58_length_3307_cov_2.264760	3307	9.121140465140343e-05	0.6640796132638417
Bacteria_NZ_AP023189_39_length_3751_cov_2.400433	3751	0.09039226174354553	0.19582294735251907
Bacteria_NZ_AP023189_43_length_3642_cov_2.274045	3642	0.006294719409197569	0.3759913890777249
Prophage_NZ_AP023189_62_length_3272_cov_3.268573	3272	0.9982198476791382	0.004437646347911474
Bacteria_NZ_AP023189_51_length_3446_cov_2.603067	3446	0.0018202164210379124	0.4661983533499509
Bacteria_NZ_AP023189_47_length_3538_cov_2.198105	3538	0.00019374722614884377	0.6173804668026286
Bacteria_NZ_AP023189_59_length_3291_cov_2.194376	3291	0.03493631258606911	0.25851650426769396
Bacteria_NZ_AP023189_55_length_3337_cov_2.542048	3337	0.0025769746862351894	0.44140418460608805
Bacteria_NZ_AP023189_36_length_3905_cov_2.450390	3905	0.07590130716562271	0.20717199184228416
Bacteria_NZ_AP023189_40_length_3738_cov_2.244909	3738	0.0036403208505362272	0.41623234383261576
Bacteria_NZ_AP023189_63_length_3265_cov_1.646417	3265	0.02531743049621582	0.27906186267845
Bacteria_NZ_AP023189_44_length_3613_cov_2.616920	3613	0.000853676232509315	0.5197144799456153
Bacteria_NZ_AP023189_52_length_3366_cov_1.727273	3366	0.03588567674160004	0.25679809653297075
Bacteria_NZ_AP023189_48_length_3488_cov_1.966502	3488	0.08771775662899017	0.19769242389908603
Bacteria_NZ_AP023189_60_length_3285_cov_2.491331	3285	0.0008960515260696411	0.5163531988820907
Bacteria_NZ_AP023189_69_length_3175_cov_2.402564	3175	0.015190222300589085	0.31371327139512045
Bacteria_NZ_AP023189_56_length_3311_cov_3.043305	3311	0.005028527230024338	0.39213686834353045
Bacteria_NZ_AP023189_65_length_3260_cov_2.966303	3260	0.0012886155163869262	0.4909547548908528
Bacteria_NZ_AP023189_73_length_3159_cov_1.980026	3159	0.1012105867266655	0.18877936400030212
Bacteria_NZ_AP023189_64_length_3262_cov_1.809791	3262	0.02372882328927517	0.2833484402145177
Bacteria_NZ_AP023189_77_length_3148_cov_1.686712	3148	5.321171192917973e-05	0.6956907621421557
